"date","beef","pork","chicken","milk","eggs","inf_rate","av_wage1","av_wage2","gas_price","emp_rate"
2019-06-01,5.67060278728604,11.4248440694064,5.23891968186945,2.23601970402524,2.70542321447283,-0.363668881822377,17.7023653513752,24.5368087720126,109.852564223111,53.6394812725484
2019-07-01,7.24917157553136,12.4875750369392,12.2298990841955,2.62690308596939,4.76282564341091,1.86513143894263,16.5327010748442,16.1488546689507,117.738732919097,68.9606026792899
2019-08-01,11.7258451972157,9.69089004443958,12.7317465888336,1.9714731797576,4.52116206032224,0.833246162626892,17.6639933842234,22.2291932879016,165.467651765794,65.6992428796366
2019-09-01,10.7123783300631,14.5537206670269,7.11531730834395,1.92642906308174,4.61647527269088,0.809033928904682,21.7003965161275,16.7222178753,136.094421241432,52.0819217152894
2019-10-01,10.1829200680368,11.1357019748539,13.9811038551852,1.75894108274952,4.20394984213635,1.48342185886577,19.2529879966751,22.5622198376805,143.012411426753,67.2619820944965
2019-11-01,9.0283648762852,6.56215581577271,5.26523894164711,2.29221917921677,2.84088644641452,-0.546536952024326,24.487167002866,24.5524790291674,165.525301527232,55.1802522130311
2019-12-01,5.19849620293826,8.45064321300015,10.3677985072136,2.34145558299497,3.87095125578344,-0.454196948092431,16.2362104509957,18.6279125004075,126.626541968435,52.6659769238904
2020-01-01,10.5270644486882,12.6683497009799,8.36216613417491,2.73213504487649,3.78647720627487,-0.240998974535614,23.8591575114988,22.4788932783995,152.871268410236,50.514481915161
2020-02-01,7.46482598595321,14.9492447031662,9.85042487503961,2.97733189305291,4.25885942438617,1.1521670059301,21.3409885736182,16.5133312027901,127.04971704632,64.6763372281566
2020-03-01,11.316835784819,8.3884128020145,12.7325312211178,1.53323020180687,2.74498640093952,1.41505021438934,21.3510075546801,19.9577271793969,141.915743630379,68.6502050980926
2020-04-01,12.2108860011213,11.7218471853994,14.3093320657499,1.75147625477985,2.31569246877916,0.701584129361436,23.0803347141482,23.4386593585368,116.266326960176,52.6618015859276
2020-05-01,14.6823261235841,6.4566965517588,8.45967427827418,2.27552803466097,2.23132586898282,0.866685941349715,20.7844385891221,17.8128210760187,136.380892135203,60.2747795684263
2020-06-01,13.0196675821207,11.6538729332387,9.62390190921724,2.15163201047108,3.49422952206805,1.08905021124519,18.8058336440008,22.5572808913421,103.047102466226,64.8683818243444
2020-07-01,12.5207862723619,12.8964114724658,7.96134400647134,1.45304451650009,2.85194403259084,1.57273734454066,17.0391069354955,19.3699544840492,130.654696635902,68.635450094007
2020-08-01,11.5023553022183,7.6287436299026,14.2346359300427,1.72535087354481,3.95692025125027,-0.084499852033332,17.0432440291625,21.3852427697275,131.116373781115,61.7744559887797
2020-09-01,11.833298758138,5.85028584115207,6.22022019000724,2.3996208794415,4.46259805280715,0.766276691807434,20.1255010569002,22.4642887550872,138.028062228113,50.5630920501426
2020-10-01,12.8775487979874,13.1582444091327,13.5164490970783,1.03054864471778,4.90963466209359,-0.815935496939346,21.5493045118637,24.4846010382753,107.618198823184,68.9309183880687
2020-11-01,11.4844201505184,11.4143380336463,8.93908104160801,1.90098750637844,4.31096132122912,0.511852817144245,22.1500557754189,17.3250525866169,139.355093128979,50.4522572923452
2020-12-01,7.92107723187655,7.37018725136295,9.3656309787184,2.66597843449563,2.71840103599243,-0.575717678293586,17.6351162777282,24.6593694966286,169.694900810719,69.0189142804593
2021-01-01,10.993606953416,13.239722752478,10.102348709479,1.57189950300381,2.54567357245833,1.87121238536201,18.5155836425256,24.9857761890162,156.70851111412,66.2075347686186
2021-02-01,12.272679079324,8.51698113139719,8.52622838458046,2.83262531273067,2.78056153375655,0.80600481107831,17.2432262098882,21.8050898038782,106.290220003575,60.3374851355329
2021-03-01,6.2297651078552,9.1106819966808,12.6063544908538,2.48209752701223,3.41048793564551,-0.85004552686587,22.0919902983587,16.551801669877,150.778125151992,68.3320106426254
2021-04-01,11.0545977787115,9.93402224266902,9.02152135269716,2.16678776219487,3.71854683966376,1.04786908905953,20.5508033249062,20.1323752400931,95.578551441431,69.9997191457078
2021-05-01,13.6388234002516,11.4989049942233,6.13334755878896,1.25090607255697,3.19906901824288,1.41859614429995,18.2499857486691,23.3365447276738,164.692904967815,63.7460986850783
2021-06-01,11.0510839591734,10.3726585372351,12.9318602359854,2.57559836795554,4.7681310842745,-0.624370662262663,21.3384648391511,19.3064429743681,92.1218446083367,60.8202015375718
2021-07-01,11.2802812457085,8.5297426674515,8.69283093139529,1.42557557625696,2.53741026413627,1.83846273133531,16.0541858649813,23.871805298375,138.042523302138,60.1944598183036
2021-08-01,14.7611531615257,10.4283001529984,11.7463283054531,2.19703665701672,3.56675587058999,0.400260268244892,23.4445465286262,19.1290314777289,131.150830574334,56.346368342638
2021-09-01,7.1128892339766,10.5263969558291,9.56294370815158,1.14964448148385,2.88684719870798,1.7935687773861,19.7864040122367,17.8852594362106,119.861001968384,55.8885076967999
2021-10-01,14.7346871416084,9.6887976815924,13.1611050409265,1.12632330879569,3.57065548328683,1.68788053886965,18.5232678025495,18.6007686583325,166.461809203029,60.3656560648233
2021-11-01,13.4947873605415,13.2426850870252,8.51748212939128,1.375801471062,3.58091649739072,0.517003722954541,18.7457464204635,16.4810410921928,145.934398453683,55.082765314728
2021-12-01,11.0697840037756,8.48770743468776,9.11075895652175,2.67139183683321,3.66082976548932,-0.49012783402577,17.8743267271202,16.514015857596,148.613539617509,59.3338697822765
2022-01-01,7.35161290038377,6.06074506649747,13.2311941706575,1.41448308061808,4.87804843927734,1.79204541188665,17.1973894224502,21.8777873513754,162.970401234925,56.3106359541416
2022-02-01,10.4310180037282,8.09457618976012,10.597164821811,1.05603065248579,3.54690765449777,0.201155442977324,24.3772568018176,24.4262632331811,133.328760098666,64.802152486518
2022-03-01,13.3973852870986,5.23501207120717,9.59332335041836,1.66441907919943,4.04678810224868,0.785531281959265,19.6233464891557,23.9326900285669,160.382881816477,68.7728764582425
2022-04-01,10.9546142374165,5.27867851313204,6.25246380455792,2.98326824372634,3.78027803800069,1.94509391929023,16.1674658823758,24.0598084884696,151.712994221598,68.4471384854987
2022-05-01,13.6731455149129,8.00734529504552,5.31159202335402,1.69675945071504,4.63668448617682,-0.645428461022675,19.6662242552266,20.3886258199345,169.292569626123,57.2677963972092
2022-06-01,14.5477537298575,9.53179688192904,12.2180811059661,2.11435855180025,3.00464691221714,1.4941692664288,22.7963894084096,24.0663195194211,146.61676671356,53.4759458107874
2022-07-01,9.13099343888462,8.60493175219744,9.60983308730647,1.06416728440672,3.53852725308388,-0.296036444371566,24.5868838625029,17.204937734874,109.890104848891,53.4984391648322
2022-08-01,10.445053386502,14.049033105839,10.9148641163483,1.72282955795527,4.64660456217825,0.790822590934113,22.8781237518415,23.8788516668137,133.234354704618,53.2208964694291
2022-09-01,13.323035617359,6.56993524171412,11.8193096714094,2.32593494467437,2.41213966743089,1.43396141403355,16.5315481566358,17.7337494997773,100.242867674679,68.5841292515397
2022-10-01,12.5758891436271,13.4871083940379,8.93936882726848,2.17564854118973,4.71761851152405,0.220016289036721,21.0416745916009,23.4482970573008,133.717305641621,53.8054789276794
2022-11-01,6.5637281537056,13.9926241664216,11.5804302250035,2.83253979356959,2.19745145365596,0.0703728885855526,17.1173272079322,24.282229677774,138.270021732897,55.2480218280107
2022-12-01,9.97884887037799,11.1606493336149,12.9574552644044,1.10000100359321,2.51590719423257,-0.0290279621258378,17.9015102093108,24.7553290843498,134.719598777592,56.4557866752148
2023-01-01,5.43597854441032,10.4670668765903,9.63424914283678,2.91326381871477,2.96579645364545,0.201594994869083,17.2463388065808,22.7322212792933,122.328020334244,57.8107549995184
2023-02-01,10.2164695295505,9.53907490242273,7.79064441332594,1.08027283381671,2.27637373073958,0.0362296774983406,17.3913764364552,19.5559421533253,130.476805157959,64.0202851314098
2023-03-01,9.99926016433164,5.39529531728476,13.1954604783095,2.33990986319259,2.31802206300199,1.86827574926428,17.4002502965741,19.943319511367,164.29986756295,51.3732261536643
2023-04-01,5.26013823458925,6.65675412863493,6.86156084993854,1.92175837000832,3.0206353792455,0.233767489902675,23.3352292026393,20.1683512004092,109.847133979201,61.4084450015798
2023-05-01,12.6514336070977,13.880187314935,6.85890727909282,2.93179404595867,2.29381794016808,-0.384183052694425,16.5242740707472,20.3401954830624,108.436007481068,60.067368731834
2023-06-01,7.56254342384636,10.5917175766081,6.70276569668204,1.78082817886025,3.50719352811575,-0.342307306127623,17.6274006164167,21.4697588132694,145.488012153655,56.4386318344623
2023-07-01,7.82016995595768,11.0225503193215,6.99695819756016,1.36920385435224,3.4790798719041,1.9870619380381,20.0869672833942,24.3744005572516,165.289828963578,62.7162338513881
2023-08-01,6.63295513717458,14.8501839512028,7.92676585260779,2.06120542390272,4.14298808644526,0.965314929839224,24.4140828317031,18.1408810296562,98.4061127528548,69.1191669553518
2023-09-01,7.39558339584619,9.81192480307072,5.37190581439063,2.74636814882979,2.79022121476009,0.906895600957796,19.5033271135762,18.9025024790317,117.37908963114,69.7869451204315
2023-10-01,7.54991379799321,7.34058175934479,8.34377069491893,1.03427049145103,2.59526960225776,1.75560045824386,22.4535525429528,18.981244036695,140.581853799522,65.6691419938579
2023-11-01,14.8675975413062,10.0084862532094,5.62516854377463,2.70752937393263,4.61994034657255,0.728319794405252,21.008741174126,21.6708457958885,158.424633089453,69.824336245656
2023-12-01,5.52265697158873,7.66695926431566,13.5866758041084,1.08723201509565,2.68374839867465,-0.816164242569357,23.9049941250123,17.8198083017487,164.282382577658,61.3751591090113
